Slime ID,Wave Number,Fitness Pool,Min Path Distance To Sheep,Total Path Distance,Sheep Distance Fitness,Alive Time Fitness,Percentage Of Path Completed Fitness,Average Lifetime Fitness,Parent One,Parent Two,Main Type,Secondary Type,Main Resistance Gene,Main Resistance Trait,Secondary Resistance Gene,Secondary Resistance Trait,Tower Attraction Gene,Tower Attraction Trait,Slime Optimal Distance Gene,Slime Optimal Distance Trait,Speed Gene,Speed Trait,Turn Rate Gene,Turn Rate Trait,Time Alive After Increased Alignment Strength,Offspring Count
6,2,0,17.33518,17.33518,2726.997,3.402823E+38,0,20.68979,289,181,Blaster,Basic,0.55,0.55,0.35,0.35,-1.042758,2.268926,-1.801294,0.1982773,-0.7332093,2.21512,-0.6189073,0.2973917,0,2
7,2,0,48.55162,48.55162,1009.049,3.402823E+38,0,15.57856,276,115,Basic,Basic,0.55,0.55,0.35,0.35,1.809886,3.08279,-0.4534037,0.3817316,0.03297329,2.440854,-2.741655,0.2212952,0,0
8,2,0,25.74241,25.74241,1869.689,3.402823E+38,0,19.02672,274,121,Basic,Basic,0.55,0.55,0.35,0.35,1.171032,2.796147,-0.2748487,0.4158966,-2.873762,1.742728,0.9192731,0.3764875,0,2
9,2,0,36.87511,36.87511,1320.128,3.402823E+38,0,7.838338,114,196,Basic,Basic,0.55,0.55,0.35,0.35,-0.3815287,2.372727,1.155965,0.8150908,4.161575,4.323485,1.756213,0.4296706,0,0
10,2,0,18.18582,18.18582,2606.091,3.402823E+38,0,20.18357,83,269,Basic,Basic,0.55,0.55,0.35,0.35,4.038095,5.030433,-5.991134,0.02483582,-0.4565746,2.292757,2.016966,0.4478121,0,2
11,2,0,19.32056,19.32056,2460.562,3.402823E+38,0,20.18357,19,115,Laser,Basic,0.55,0.55,0.35,0.35,1.809886,3.08279,-0.4534037,0.3817316,0.03297329,2.440854,-0.3681829,0.3087575,0,0
12,2,0,17.43657,17.43657,2712.001,3.402823E+38,0,21.60906,159,130,Basic,Basic,0.55,0.55,0.35,0.35,6.161439,9.127613,-2.780947,0.1224311,1.98156,3.180868,0.3578543,0.3449492,0,0
13,2,0,13.39885,13.39885,3472.5,3.402823E+38,0,18.26165,129,233,Basic,Basic,0.55,0.55,0.35,0.35,0.1517678,2.484418,-3.518432,0.08499466,1.382353,2.926163,-1.498092,0.2617588,0,3
14,2,0,37.71063,37.71063,1291.635,3.402823E+38,0,10.12203,105,128,Basic,Basic,0.55,0.55,0.35,0.35,-8.270205,2.007325,-1.648981,0.2136321,1.776228,3.090755,-1.874788,0.2483557,0,0
15,2,0,17.08479,17.08479,2764.754,3.402823E+38,0,25.91884,174,157,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-5.016875,0.04036079,-2.097511,1.890001,0.2790211,0.3407747,0,0
16,2,0,22.1036,22.1036,2164.165,3.402823E+38,0,11.35406,74,273,Fire,Basic,0.55,0.55,0.35,0.35,1.938878,3.151604,0.0511262,0.4859418,4.145062,4.313573,2.192514,0.460456,0,1
17,2,0,17.91985,17.91985,2642.728,3.402823E+38,0,17.65105,29,129,Basic,Basic,0.55,0.55,0.35,0.35,-4.119172,2.058248,1.572262,0.9851195,1.06943,2.802999,2.919709,0.5165651,0,2
18,2,0,21.17928,21.17928,2254.356,3.402823E+38,0,20.68657,80,122,Basic,Basic,0.55,0.55,0.35,0.35,0.441195,2.558162,0.4021073,0.5738114,-0.03038853,2.420891,2.149465,0.4573231,0,2
19,2,0,19.84176,19.84176,2399.029,3.402823E+38,0,21.07082,269,113,Basic,Basic,0.55,0.55,0.35,0.35,-1.69863,2.194321,-3.088723,0.1051521,-1.461498,2.030218,2.016966,0.4478121,0,3
20,2,0,29.62889,29.62889,1632.446,3.402823E+38,0,10.85876,133,160,Basic,Basic,0.55,0.55,0.35,0.35,-1.042758,2.268926,0.7282813,0.6686594,3.969575,4.209383,4.922724,0.7015902,0,1
21,2,0,14.63638,14.63638,3197.672,3.402823E+38,0,12.82581,80,240,Laser,Basic,0.55,0.55,0.35,0.35,5.291143,7.128683,0.6737716,0.6518531,4.205525,4.349953,1.438245,0.4085702,0,2
22,2,0,28.01114,28.01114,1723.476,3.402823E+38,0,16.55724,57,193,Basic,Basic,0.55,0.55,0.35,0.35,-3.479306,2.080139,0.002947656,0.4749251,1.907355,3.147958,-1.644187,0.256435,0,1
23,2,0,36.00987,36.00987,1350.991,3.402823E+38,0,20.7485,181,105,Basic,Blaster,0.55,0.55,0.35,0.35,-2.306012,2.143719,1.413292,0.9167488,-0.9881018,2.147276,-0.1068694,0.3212098,0,0
24,2,0,47.09731,47.09731,1039.559,3.402823E+38,0,16.04583,163,22,Basic,Basic,0.55,0.55,0.35,0.35,-0.08797515,2.430638,0.0007206013,0.4744216,1.368831,2.920703,1.45417,0.4096006,0,0
25,2,0,13.31914,13.31914,3491.831,3.402823E+38,0,13.88686,242,296,Blaster,Basic,0.55,0.55,0.35,0.35,3.250329,4.127797,-2.214254,0.161886,3.991379,4.222215,1.629295,0.4211146,0,2
26,2,0,31.81827,31.81827,1523.542,3.402823E+38,0,17.23644,285,127,Basic,Ice,0.55,0.55,0.35,0.35,-4.25985,2.0543,-0.7096742,0.3373712,1.825999,3.112324,1.438245,0.4085702,0,0
27,2,0,29.12007,29.12007,1660.023,3.402823E+38,0,18.06539,124,30,Basic,Basic,0.55,0.55,0.35,0.35,-1.616549,2.202396,-8.623921,0.006670618,0.4010533,2.561659,1.447101,0.4091428,0,0
28,2,0,28.08249,28.08249,1719.247,3.402823E+38,0,17.269,144,157,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-2.608839,0.1332867,0.5281134,2.605319,0.8262349,0.3710375,0,0
29,2,0,36.57021,36.57021,1330.842,3.402823E+38,0,12.29455,223,167,Basic,Laser,0.55,0.55,0.35,0.35,1.382538,2.881822,-1.54882,0.2243572,0.9414065,2.754509,0.9192731,0.3764875,0,0
30,2,0,18.26907,18.26907,2594.832,3.402823E+38,0,14.20323,153,274,Basic,Basic,0.55,0.55,0.35,0.35,3.250329,4.127797,0.2140591,0.5250217,4.096737,4.284674,-2.724383,0.2217864,0,1
31,2,0,8.755713,8.755713,5125.202,3.402823E+38,0,39.27069,166,236,Basic,Blaster,0.55,0.55,0.35,0.35,8.10282,14.82124,-0.9627891,0.2984628,-1.625966,1.992148,2.166726,0.4585768,0,1
32,2,0,34.27837,34.27837,1417.299,3.402823E+38,0,14.74844,49,14,Basic,Basic,0.55,0.55,0.35,0.35,0.7042931,2.634644,-0.6040567,0.3550167,2.197323,3.278783,-1.073647,0.2781689,0,0
33,2,0,26.93291,26.93291,1790.004,3.402823E+38,0,16.69328,127,14,Basic,Basic,0.55,0.55,0.35,0.35,3.047611,3.9386,-0.6040567,0.3550167,2.197323,3.278783,-1.073647,0.2781689,0,0
34,2,0,14.72602,14.72602,3179.444,3.402823E+38,0,12.20007,49,52,Basic,Basic,0.55,0.55,0.35,0.35,-2.668722,2.119996,-1.596398,0.2191985,5.336321,5.072933,-1.377085,0.2662922,0,2
35,2,0,18.61127,18.61127,2549.554,3.402823E+38,0,22.16992,109,53,Basic,Basic,0.55,0.55,0.35,0.35,-2.245717,2.148092,-1.110217,0.2778424,0.8813038,2.732121,1.178888,0.3921767,0,2
36,2,0,25.12167,25.12167,1914.12,3.402823E+38,0,19.51351,111,238,Basic,Basic,0.55,0.55,0.35,0.35,-0.3123683,2.385639,0.03417423,0.4820382,0.6879016,2.661685,-0.1668981,0.3182934,0,2
37,2,0,33.89561,33.89561,1432.845,3.402823E+38,0,18.45855,285,18,Basic,Ice,0.55,0.55,0.35,0.35,0.8028501,2.665848,2.446198,1.446862,1.582409,3.008415,2.572978,0.4890594,0,0
38,2,0,37.44777,37.44777,1300.466,3.402823E+38,0,16.21699,195,265,Basic,Basic,0.55,0.55,0.35,0.35,-0.724502,2.314729,-0.954354,0.2996864,1.397026,2.932102,-0.2250899,0.3154982,0,0
39,2,0,16.09315,16.09315,2925.149,3.402823E+38,0,20.24929,127,136,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-2.608839,0.1332867,1.633533,3.029879,0.4775819,0.351407,0,3
40,2,0,19.38644,19.38644,2452.61,3.402823E+38,0,24.03455,166,83,Basic,Blaster,0.55,0.55,0.35,0.35,4.038095,5.030433,-5.991134,0.02483582,-0.4565746,2.292757,3.534734,0.5687209,0,2
41,2,0,37.09945,37.09945,1312.355,3.402823E+38,0,45.02874,84,218,Basic,Basic,0.55,0.55,0.35,0.35,-1.972725,2.169603,2.349657,1.388145,-6.359648,1.322313,-0.7068609,0.293536,0,0
42,2,0,12.63602,12.63602,3666.76,3.402823E+38,0,17.4329,123,160,Basic,Basic,0.55,0.55,0.35,0.35,-5.042244,2.036746,0.7282813,0.6686594,3.969575,4.209383,3.087642,0.5303804,0,2
43,2,0,14.40044,14.40044,3246.659,3.402823E+38,0,28.68456,211,252,Basic,Basic,0.55,0.55,0.35,0.35,-4.185172,2.056362,1.605725,1.000079,-0.920593,2.164908,-0.2141599,0.3160208,0,1
44,2,0,14.99283,14.99283,3126.401,3.402823E+38,0,23.64318,260,208,Shock,Basic,0.55,0.55,0.35,0.35,-0.4449885,2.361254,-3.33542,0.09306338,0.4010533,2.561659,0.9603178,0.3789206,0,0
45,2,0,16.27996,16.27996,2893.525,3.402823E+38,0,22.0614,209,25,Basic,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.9953406,0.293786,1.342134,2.90996,0.4871492,0.3519292,0,1
46,2,0,19.50188,19.50188,2438.801,3.402823E+38,0,23.64318,114,286,Basic,Basic,0.55,0.55,0.35,0.35,-0.3956568,2.370142,-5.173215,0.03733728,-0.01858257,2.424592,1.981229,0.4452806,0,0
47,2,0,24.90277,24.90277,1930.295,3.402823E+38,0,19.2352,107,25,Basic,Ice,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.9953406,0.293786,1.342134,2.90996,0.4871492,0.3519292,0,1
48,2,0,29.57683,29.57683,1635.225,3.402823E+38,0,16.69556,182,128,Basic,Basic,0.55,0.55,0.35,0.35,-8.270205,2.007325,-1.648981,0.2136321,1.776228,3.090755,-1.535938,0.2603641,0,0
49,2,0,33.7459,33.7459,1439.019,3.402823E+38,0,18.79297,241,187,Basic,Basic,0.55,0.55,0.35,0.35,-0.5695155,2.339743,-2.339944,0.1521754,0.4385337,2.574432,-2.94588,0.2156252,0,3
50,2,0,4.609605,4.609605,8913.283,3.402823E+38,0,29.7264,142,188,Basic,Shock,0.55,0.55,0.35,0.35,0.02842838,2.455975,2.876987,1.734306,-0.6632581,2.234352,-3.115757,0.2110986,0,11
51,2,0,25.26578,25.26578,1903.618,3.402823E+38,0,17.99269,43,122,Basic,Basic,0.55,0.55,0.35,0.35,0.441195,2.558162,0.4021073,0.5738114,2.236336,3.296843,2.149465,0.4573231,0,0
52,2,0,37.18277,37.18277,1309.491,3.402823E+38,0,17.44539,242,162,Basic,Basic,0.55,0.55,0.35,0.35,1.430009,2.902239,-1.110217,0.2778424,1.25197,2.874038,-1.555904,0.2596327,0,0
53,2,0,3.896389,3.896389,10211.61,3.402823E+38,0,29.30003,252,218,Basic,Basic,0.55,0.55,0.35,0.35,-1.972725,2.169603,1.359251,0.8944955,-0.920593,2.164908,-2.428063,0.2305077,0,7
54,2,0,14.05685,14.05685,3320.747,3.402823E+38,0,24.9518,108,195,Laser,Basic,0.55,0.55,0.35,0.35,0.441195,2.558162,0.4021073,0.5738114,0.5695339,2.619773,2.149465,0.4573231,0,2
55,2,0,17.61438,17.61438,2686.096,3.402823E+38,0,24.56275,144,194,Basic,Basic,0.55,0.55,0.35,0.35,-1.616549,2.202396,-3.33542,0.09306338,0.4010533,2.561659,1.095614,0.3870664,0,2
56,2,0,15.68308,15.68308,2997.048,3.402823E+38,0,20.00383,122,25,Basic,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.9953406,0.293786,1.342134,2.90996,0.4871492,0.3519292,0,1
57,2,0,36.34348,36.34348,1338.922,3.402823E+38,0,18.03413,21,133,Basic,Basic,0.55,0.55,0.35,0.35,-2.306012,2.143719,-1.468059,0.2333865,2.051181,3.2121,-0.1068694,0.3212098,0,0
58,2,0,13.85104,13.85104,3366.769,3.402823E+38,0,13.5294,191,251,Basic,Laser,0.55,0.55,0.35,0.35,3.615641,4.511374,-0.8478658,0.3155583,5.699043,5.320345,-1.129177,0.27594,0,2
59,2,0,26.97644,26.97644,1787.218,3.402823E+38,0,21.5227,99,202,Basic,Basic,0.55,0.55,0.35,0.35,2.488764,3.494254,-2.636396,0.1314868,-1.477323,2.026498,1.554916,0.4161833,0,3
60,2,0,19.07825,19.07825,2490.257,3.402823E+38,0,16.56756,259,273,Basic,Basic,0.55,0.55,0.35,0.35,3.92675,4.885272,0.005575534,0.4755198,4.145062,4.313573,2.192514,0.460456,0,0
61,2,0,33.37878,33.37878,1454.385,3.402823E+38,0,33.23655,174,229,Ice,Basic,0.55,0.55,0.35,0.35,2.991719,3.889211,-2.155953,0.1665947,-3.667895,1.61585,0.4909513,0.352137,0,0
62,2,0,34.63126,34.63126,1403.262,3.402823E+38,0,17.50568,145,260,Shock,Blaster,0.55,0.55,0.35,0.35,-0.7628577,2.308824,-2.322404,0.1534953,2.435819,3.390891,2.011108,0.4473961,0,0
63,2,0,37.82291,37.82291,1287.899,3.402823E+38,0,24.73438,115,186,Basic,Basic,0.55,0.55,0.35,0.35,1.851745,3.10468,-0.4534037,0.3817316,0.1857237,2.489977,0.6370298,0.3602307,0,0
64,2,0,12.42029,12.42029,3725.703,3.402823E+38,0,17.57797,19,12,Basic,Basic,0.55,0.55,0.35,0.35,-6.414908,2.018512,2.683282,1.599824,3.393294,3.882196,1.458345,0.4098712,0,0
65,2,0,27.47245,27.47245,1756.083,3.402823E+38,0,18.99369,65,50,Basic,Basic,0.55,0.55,0.35,0.35,-6.142103,2.021215,-1.096272,0.2797321,0.5753711,2.621819,-4.685704,0.1764851,0,2
66,2,0,30.1928,30.1928,1602.934,3.402823E+38,0,19.81224,157,42,Blaster,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.8722578,0.3118523,3.245134,3.801863,0.4871492,0.3519292,0,0
67,2,0,15.48022,15.48022,3033.94,3.402823E+38,0,10.66242,114,153,Basic,Basic,0.55,0.55,0.35,0.35,0.441195,2.558162,0.4021073,0.5738114,7.596968,6.697981,2.669663,0.4965912,0,2
68,2,0,12.9469,12.9469,3585.026,3.402823E+38,0,28.42443,290,90,Basic,Basic,0.55,0.55,0.35,0.35,4.657948,5.957187,-1.394091,0.2419668,-1.659041,1.984649,-0.5486547,0.30052,0,4
69,2,0,12.99506,12.99506,3572.689,3.402823E+38,0,22.31318,25,105,Basic,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-1.278567,0.2559866,1.342134,2.90996,-0.1068694,0.3212098,0,2
70,2,0,8.583296,8.583296,5217.412,3.402823E+38,0,30.16742,157,78,Basic,Blaster,0.55,0.55,0.35,0.35,1.063274,2.755648,0.3816587,0.5683062,-2.016684,1.906796,4.745456,0.6835209,0,3
71,2,0,12.01194,12.01194,3842.625,3.402823E+38,0,27.76509,208,247,Basic,Basic,0.55,0.55,0.35,0.35,-1.273259,2.239933,2.299784,1.358602,0.5551739,2.61475,1.336383,0.402045,0,1
72,2,0,8.8898,8.8898,5055.714,3.402823E+38,0,31.93016,11,243,Ice,Basic,0.55,0.55,0.35,0.35,-4.25985,2.0543,0.0511262,0.4859418,-1.308011,2.066934,-2.657592,0.2237035,0,6
73,2,0,11.35262,11.35262,4047.723,3.402823E+38,0,21.01531,284,43,Basic,Basic,0.55,0.55,0.35,0.35,1.607233,2.982552,1.071126,0.7838919,1.869843,3.131469,-0.1182608,0.3206538,0,4
74,2,0,13.47551,13.47551,3454.109,3.402823E+38,0,16.68561,165,161,Basic,Basic,0.55,0.55,0.35,0.35,2.989663,3.887416,-3.780262,0.07464303,4.20449,4.349327,0.6105824,0.3587492,0,4
75,2,0,5.521309,5.521309,7667.172,3.402823E+38,0,24.66462,145,50,Basic,Blaster,0.55,0.55,0.35,0.35,1.846352,3.101836,-5.127014,0.03820649,0.5753711,2.621819,0.4376137,0.3492353,0,5
76,2,0,39.72902,39.72902,1227.626,3.402823E+38,0,16.73589,253,148,Basic,Basic,0.55,0.55,0.35,0.35,-4.25985,2.0543,1.735463,1.059998,2.867306,3.604126,0.24568,0.3390275,0,0
77,2,0,15.20604,15.20604,3085.27,3.402823E+38,0,17.57891,165,160,Basic,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,0.7282813,0.6686594,3.969575,4.209383,3.087642,0.5303804,0,3
78,2,0,6.887073,6.887073,6339.488,3.402823E+38,0,26.00541,265,238,Basic,Basic,0.55,0.55,0.35,0.35,-0.3123683,2.385639,-1.785748,0.1997937,0.6879016,2.661685,-0.1668981,0.3182934,0,11
79,2,0,3.539458,3.539458,11014.53,3.402823E+38,0,22.08787,19,145,Basic,Blaster,0.55,0.55,0.35,0.35,2.928428,3.83468,-2.675174,0.1289946,5.844709,5.421538,0.2269866,0.3380527,0,10
80,2,0,16.97733,16.97733,2781.281,3.402823E+38,0,33.43891,272,110,Fire,Basic,0.55,0.55,0.35,0.35,-0.582846,2.337517,-0.7020128,0.3386222,-2.479756,1.814394,3.610747,0.575463,0,2
81,2,0,12.31106,12.31106,3756.273,3.402823E+38,0,24.28725,25,136,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-0.9953406,0.293786,1.633533,3.029879,-0.4187904,0.306418,0,3
82,2,0,9.881954,9.881954,4594.763,3.402823E+38,0,25.61404,124,53,Basic,Basic,0.55,0.55,0.35,0.35,-1.273259,2.239933,-0.5284522,0.3681904,0.8813038,2.732121,1.178888,0.3921767,0,3
83,2,0,12.39791,12.39791,3731.925,3.402823E+38,0,23.01,167,178,Basic,Shock,0.55,0.55,0.35,0.35,-0.724502,2.314729,-1.54882,0.2243572,0.9414065,2.754509,0.3578543,0.3449492,0,4
84,2,0,13.73638,13.73638,3392.964,3.402823E+38,0,23.38524,163,22,Basic,Basic,0.55,0.55,0.35,0.35,-0.08797515,2.430638,0.0007206013,0.4744216,1.368831,2.920703,1.45417,0.4096006,0,1
85,2,0,27.71401,27.71401,1741.31,3.402823E+38,0,26.68085,259,115,Basic,Basic,0.55,0.55,0.35,0.35,1.809886,3.08279,-0.4534037,0.3817316,0.03297329,2.440854,0.7359557,0.3658351,0,1
86,2,0,18.37944,18.37944,2580.054,3.402823E+38,0,19.93466,125,208,Basic,Basic,0.55,0.55,0.35,0.35,-0.4449885,2.361254,-1.107773,0.2781728,0.4010533,2.561659,0.1411074,0.333618,0,3
87,2,0,4.55696,4.55696,8997.726,3.402823E+38,0,19.08578,136,260,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-2.322404,0.1534953,2.435819,3.390891,0.9603178,0.3789206,0,4
88,2,0,8.981214,8.981214,5009.411,3.402823E+38,0,29.8367,48,195,Basic,Basic,0.55,0.55,0.35,0.35,0.441195,2.558162,0.7498002,0.6754041,-1.134075,2.109966,2.149465,0.4573231,0,2
89,2,0,41.49907,41.49907,1176.496,3.402823E+38,0,22.20015,83,210,Basic,Basic,0.55,0.55,0.35,0.35,0.6171178,2.608234,2.847839,1.713513,1.668377,3.044612,1.925036,0.4413292,0,0
90,2,0,7.54748,7.54748,5849.678,3.402823E+38,0,22.36229,258,170,Basic,Basic,0.55,0.55,0.35,0.35,-4.823769,2.040981,-1.23356,0.26166,2.949558,3.646297,0.5984944,0.3580746,0,5
91,2,0,11.98208,11.98208,3851.462,3.402823E+38,0,16.96389,273,274,Basic,Basic,0.55,0.55,0.35,0.35,3.250329,4.127797,0.0511262,0.4859418,4.096737,4.284674,-2.660683,0.2236142,0,4
92,2,0,4.811116,4.811116,8604.199,3.402823E+38,0,17.69621,296,25,Basic,Basic,0.55,0.55,0.35,0.35,-3.6381,2.074041,-0.9953406,0.293786,3.991379,4.222215,0.4871492,0.3519292,0,10
93,2,0,17.1127,17.1127,2760.494,3.402823E+38,0,32.19885,264,78,Basic,Blaster,0.55,0.55,0.35,0.35,1.063274,2.755648,0.3816587,0.5683062,-2.016684,1.906796,2.754032,0.5032509,0,1
94,2,0,11.44833,11.44833,4016.602,3.402823E+38,0,26.82306,118,96,Laser,Basic,0.55,0.55,0.35,0.35,-0.005803823,2.448376,-3.436428,0.08852058,-2.170254,1.875132,0.6798481,0.3626441,0,3
95,2,0,35.17302,35.17302,1382.246,3.402823E+38,0,28.7429,152,231,Fire,Basic,0.55,0.55,0.35,0.35,4.657948,5.957187,-1.394091,0.2419668,-1.659041,1.984649,-0.5486547,0.30052,0,1
96,2,0,21.91898,21.91898,2181.598,3.402823E+38,0,26.49776,28,239,Basic,Basic,0.55,0.55,0.35,0.35,0.6899026,2.630209,-1.869659,0.191742,-2.16455,1.87629,1.706934,0.4263273,0,1
97,2,0,4.757124,4.757124,8684.892,3.402823E+38,0,25.65676,25,275,Basic,Basic,0.55,0.55,0.35,0.35,1.809886,3.08279,-0.7086388,0.3375401,1.571263,3.003759,0.4871492,0.3519292,0,9
98,2,0,11.80243,11.80243,3905.51,3.402823E+38,0,27.24477,98,77,Basic,Basic,0.55,0.55,0.35,0.35,-1.57444,2.206667,0.006566959,0.4757444,0.3536656,2.545637,0.6017347,0.3582553,0,4
99,2,0,9.547842,9.547842,4740.306,3.402823E+38,0,25.93565,160,157,Blaster,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-2.608839,0.1332867,0.5281134,2.605319,-0.0663457,0.3231976,0,7
100,2,0,8.683789,8.683789,5163.268,3.402823E+38,0,22.89956,107,238,Basic,Basic,0.55,0.55,0.35,0.35,-2.306012,2.143719,-2.992606,0.1102719,0.6879016,2.661685,-0.1668981,0.3182934,0,6
101,2,0,11.27198,11.27198,4074.322,3.402823E+38,0,17.41464,283,49,Basic,Basic,0.55,0.55,0.35,0.35,-3.116856,2.096001,-0.3054744,0.4098357,4.248524,4.375972,-2.408097,0.2311157,0,1
102,2,0,11.98112,11.98112,3851.749,3.402823E+38,0,17.25026,118,145,Ice,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,-2.675174,0.1289946,3.329382,3.847351,2.166726,0.4585768,0,3
103,2,0,14.89461,14.89461,3145.721,3.402823E+38,0,17.84463,153,296,Basic,Basic,0.55,0.55,0.35,0.35,-0.5935859,2.335734,-2.214254,0.161886,3.093675,3.721364,2.669663,0.4965912,0,2
104,2,0,2.251769,2.251769,15376.25,3.402823E+38,0,21.97143,137,28,Basic,Basic,0.55,0.55,0.35,0.35,-0.1587578,2.415913,1.285752,0.865012,7.095283,6.32434,-0.2562389,0.3140149,0,13
105,2,0,12.14477,12.14477,3803.793,3.402823E+38,0,26.18045,75,127,Basic,Basic,0.55,0.55,0.35,0.35,-4.25985,2.0543,-0.2748487,0.4158966,1.113811,2.820064,-0.3009822,0.3118998,0,2
106,2,0,12.65904,12.65904,3660.578,3.402823E+38,0,17.50365,165,284,Basic,Ice,0.55,0.55,0.35,0.35,2.928428,3.83468,-2.675174,0.1289946,3.515407,3.94958,-0.1068694,0.3212098,0,3
107,2,0,35.21705,35.21705,1380.565,3.402823E+38,0,23.87418,123,259,Basic,Laser,0.55,0.55,0.35,0.35,-0.7120625,2.316668,1.867266,1.12409,1.342134,2.90996,0.8273243,0.3711008,0,0
108,2,0,15.2365,15.2365,3079.481,3.402823E+38,0,19.50542,80,277,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,-2.608839,0.1332867,2.837115,3.588769,4.152926,0.6253961,0,3
109,2,0,30.83767,30.83767,1570.467,3.402823E+38,0,21.24973,25,139,Basic,Basic,0.55,0.55,0.35,0.35,0.6819474,2.62777,1.071126,0.7838919,0.915541,2.744845,-0.1182608,0.3206538,0,1
110,2,0,9.082994,9.082994,4958.845,3.402823E+38,0,21.72698,275,107,Basic,Ice,0.55,0.55,0.35,0.35,-2.306012,2.143719,-2.992606,0.1102719,2.051181,3.2121,-0.1068694,0.3212098,0,7
111,2,0,10.8318,10.8318,4225.899,3.402823E+38,0,22.64992,115,127,Basic,Basic,0.55,0.55,0.35,0.35,-4.25985,2.0543,1.091139,0.7911516,1.825999,3.112324,-0.3681829,0.3087575,0,6
112,2,0,19.7719,19.7719,2407.098,3.402823E+38,0,23.08093,165,114,Basic,Basic,0.55,0.55,0.35,0.35,-0.3815287,2.372727,-0.87568,0.3113358,-0.01858257,2.424592,-0.5392082,0.3009439,0,4
113,2,0,15.88358,15.88358,2961.457,3.402823E+38,0,19.85373,49,258,Laser,Basic,0.55,0.55,0.35,0.35,-2.668722,2.119996,0.711157,0.6633367,1.427775,2.944596,-2.408097,0.2311157,0,2
114,2,0,32.90105,32.90105,1474.881,3.402823E+38,0,32.87807,239,140,Basic,Basic,0.55,0.55,0.35,0.35,1.846352,3.101836,-1.869659,0.191742,-2.16455,1.87629,1.812993,0.4335562,0,1
115,2,0,15.60554,15.60554,3011.043,3.402823E+38,0,24.36632,229,196,Basic,Basic,0.55,0.55,0.35,0.35,-3.575424,2.076391,-0.4381264,0.3845461,2.435819,3.390891,-0.2675662,0.3134777,0,1
116,2,0,17.81899,17.81899,2656.891,3.402823E+38,0,19.83319,170,270,Basic,Basic,0.55,0.55,0.35,0.35,-1.570794,2.207041,1.071126,0.7838919,1.228272,2.864688,4.520157,0.6609987,0,1
117,2,0,16.884,16.884,2795.795,3.402823E+38,0,28.75175,129,60,Basic,Basic,0.55,0.55,0.35,0.35,-0.7154772,2.316134,-1.93629,0.1855758,0.3557196,2.546328,1.629295,0.4211146,0,1
118,2,0,7.008742,7.008742,6243.178,3.402823E+38,0,21.31223,238,165,Basic,Basic,0.55,0.55,0.35,0.35,2.928428,3.83468,-1.785748,0.1997937,3.329382,3.847351,2.166726,0.4585768,0,5
119,2,0,7.880399,7.880399,5630.377,3.402823E+38,0,20.5194,252,42,Basic,Basic,0.55,0.55,0.35,0.35,-0.1883499,2.409904,-4.253766,0.05900015,3.245134,3.801863,0.4871492,0.3519292,0,4
120,2,0,10.56961,10.56961,4321.667,3.402823E+38,0,30.59075,238,175,Ice,Basic,0.55,0.55,0.35,0.35,-5.707409,2.026361,4.398464,3.098612,1.825999,3.112324,1.438245,0.4085702,0,4
121,2,0,11.99721,11.99721,3846.98,3.402823E+38,0,19.25012,276,185,Basic,Basic,0.55,0.55,0.35,0.35,2.620942,3.589852,1.052342,0.7771333,4.145062,4.313573,-0.6619893,0.2954946,0,2
122,2,0,33.9231,33.9231,1431.717,3.402823E+38,0,20.80642,240,136,Basic,Basic,0.55,0.55,0.35,0.35,-1.689566,2.195197,0.6737716,0.6518531,1.633533,3.029879,-0.0663457,0.3231976,0,0
123,2,0,4.860494,4.860494,8531.704,3.402823E+38,0,14.61059,270,49,Basic,Basic,0.55,0.55,0.35,0.35,-2.668722,2.119996,-0.3054744,0.4098357,6.318617,5.757209,-2.408097,0.2311157,0,10
124,2,0,33.29966,33.29966,1457.74,3.402823E+38,0,21.25593,99,167,Basic,Shock,0.55,0.55,0.35,0.35,1.382538,2.881822,-1.54882,0.2243572,1.245971,2.871667,0.9192731,0.3764875,0,0
125,2,0,29.41014,29.41014,1644.188,3.402823E+38,0,19.74936,270,42,Basic,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.8722578,0.3118523,2.8022,3.571091,0.4871492,0.3519292,0,1
126,2,0,27.96021,27.96021,1726.507,3.402823E+38,0,22.12922,178,242,Basic,Basic,0.55,0.55,0.35,0.35,3.250329,4.127797,-3.183896,0.1003145,1.2879,2.888286,-2.724383,0.2217864,0,0
