Slime ID,Wave Number,Fitness Pool,Min Path Distance To Sheep,Total Path Distance,Sheep Distance Fitness,Alive Time Fitness,Percentage Of Path Completed Fitness,Average Lifetime Fitness,Parent One,Parent Two,Main Type,Secondary Type,Main Resistance Gene,Main Resistance Trait,Secondary Resistance Gene,Secondary Resistance Trait,Tower Attraction Gene,Tower Attraction Trait,Slime Optimal Distance Gene,Slime Optimal Distance Trait,Speed Gene,Speed Trait,Turn Rate Gene,Turn Rate Trait,Time Alive After Increased Alignment Strength,Offspring Count
182,5,0,21.16107,21.32355,2256.208,27.22265,0.761956,27.22265,220,27,Fire,Basic,0.55,0.55,0.35,0.35,7.596762,13.24413,-3.760562,0.07537633,-2.636448,1.785155,-0.6455908,0.2962148,0,0
183,5,1,17.98912,18.12777,2633.087,33.3422,0.764817,33.3422,123,202,Ice,Ice,0.55,0.55,0.35,0.35,-1.349701,2.231018,5.484812,4.359553,-4.187154,1.544276,-0.484885,0.3033974,0,1
184,5,0,21.44608,21.62878,2227.561,27.70751,0.8447289,27.70751,118,128,Basic,Acid,0.55,0.55,0.35,0.35,0.5092854,2.577046,3.926102,2.617391,-2.401568,1.829358,-0.4652926,0.3042887,0,1
185,5,1,23.5831,23.78216,2033.918,23.42154,0.837034,23.42154,179,282,Laser,Basic,0.55,0.55,0.35,0.35,4.36865,5.498842,0.7380906,0.671726,0.9993795,2.776332,-2.033172,0.2430298,0,1
186,5,0,38.68979,39.01359,1259.77,55.59591,0.8299708,55.59591,24,6,Acid,Basic,0.55,0.55,0.35,0.35,6.555525,10.17251,-2.503376,0.1404024,-4.41343,1.515628,1.097971,0.38721,0,5
187,5,1,17.81661,17.95459,2657.227,25.48492,0.7684946,25.48492,289,102,Basic,Basic,0.55,0.55,0.35,0.35,4.36865,5.498842,1.442568,0.9290112,-1.470915,2.028003,-0.9061886,0.2850443,0,0
188,5,0,18.74287,18.88701,2532.56,14.08847,0.763154,14.08847,273,36,Blaster,Fire,0.55,0.55,0.35,0.35,-4.715287,2.043261,5.320945,4.159243,3.673112,4.038163,3.791949,0.5917937,0,0
189,5,1,20.91231,21.09187,2281.822,16.16062,0.8513093,16.16062,285,109,Basic,Basic,0.55,0.55,0.35,0.35,5.176855,6.899653,4.595386,3.313009,2.246373,3.301506,-0.1229711,0.3204242,0,0
190,5,0,22.75774,22.95079,2104.577,22.20157,0.8411348,22.20157,168,71,Basic,Basic,0.55,0.55,0.35,0.35,-0.9842827,2.276817,0.7187306,0.6656859,-0.8591766,2.181158,-0.7385877,0.2921616,0,1
191,5,1,23.54072,23.73951,2037.43,26.48754,0.8373916,26.48754,242,193,Laser,Basic,0.55,0.55,0.35,0.35,0.05820245,2.462687,0.8321379,0.7017979,-2.745771,1.765337,2.53885,0.4864264,0,0
192,5,0,10.46382,10.54451,4361.547,19.42256,0.7651925,19.42256,161,90,Ice,Laser,0.55,0.55,0.35,0.35,-4.642871,2.044853,0.9352317,0.7361889,2.664543,3.50225,2.613289,0.4921867,0,0
193,5,1,21.58704,21.7527,2213.658,25.15764,0.7615626,25.15764,243,212,Basic,Basic,0.55,0.55,0.35,0.35,-6.715625,2.01593,0.7164874,0.6649894,-2.288365,1.851476,-2.370124,0.2322793,0,2
194,5,0,16.13554,16.25879,2917.913,20.5704,0.7581055,20.5704,264,54,Basic,Basic,0.55,0.55,0.35,0.35,2.724525,3.668721,4.069104,2.757888,0.4079937,2.564018,-0.6492435,0.2960542,0,3
195,5,1,25.83362,26.05513,1863.334,32.95013,0.8501291,32.95013,107,66,Basic,Basic,0.55,0.55,0.35,0.35,0.4322006,2.555713,1.482886,0.9461393,-8.242977,1.20333,0.6076249,0.358584,0,5
196,5,0,25.11377,25.32868,1914.699,17.75255,0.848496,17.75255,43,134,Basic,Basic,0.55,0.55,0.35,0.35,-0.9842827,2.276817,4.595386,3.313009,2.990554,3.667499,2.732109,0.5015125,0,0
197,5,1,12.53117,12.63771,3695.172,29.52105,0.8430481,29.52105,192,76,Fire,Basic,0.55,0.55,0.35,0.35,1.079453,2.761599,5.117008,3.913846,-2.745771,1.765337,-2.483896,0.2288214,0,4
198,5,0,14.30216,14.41016,3267.513,27.06812,0.7494748,27.06812,77,18,Fire,Basic,0.55,0.55,0.35,0.35,-2.615602,2.12321,3.903172,2.595298,-2.800303,1.755627,-5.311445,0.1657926,0,1
199,5,1,14.89476,15.00618,3145.691,28.9517,0.7424593,28.9517,208,173,Basic,Laser,0.55,0.55,0.35,0.35,5.793638,8.22861,-3.17489,0.1007627,-3.240566,1.681343,0.1660977,0.334901,0,3
200,5,0,12.67313,12.76742,3656.807,25.17229,0.7384956,25.17229,85,195,Laser,Basic,0.55,0.55,0.35,0.35,2.445003,3.463807,4.595386,3.313009,-1.153821,2.105003,-1.767498,0.2520661,0,4
201,5,1,18.42822,18.5669,2573.575,24.49293,0.7469118,24.49293,253,69,Fire,Basic,0.55,0.55,0.35,0.35,0.8427393,2.678897,6.327497,5.408459,-1.153821,2.105003,-1.935303,0.2462997,0,1
202,5,0,22.2324,22.39902,2152.166,24.15058,0.7438362,24.15058,232,102,Basic,Blaster,0.55,0.55,0.35,0.35,6.57905,10.23735,1.404116,0.9129354,-1.470915,2.028003,-0.9061886,0.2850443,0,1
203,5,1,15.23833,15.34435,3079.134,28.05194,0.6909251,28.05194,215,241,Basic,Blaster,0.55,0.55,0.35,0.35,1.145619,2.786411,4.330529,3.026447,-2.745771,1.765337,-0.6500787,0.2960175,0,1
204,5,0,23.98079,24.14787,2001.538,24.07475,0.6919265,24.07475,90,31,Basic,Laser,0.55,0.55,0.35,0.35,3.529902,4.416174,-0.1340434,0.4448827,1.610945,3.020373,-2.033172,0.2430298,0,2
205,5,1,17.65757,17.77515,2679.877,32.17624,0.6614923,32.17624,183,167,Basic,Basic,0.55,0.55,0.35,0.35,-4.038636,2.060636,-0.8649026,0.3129653,-4.923832,1.456206,0.9340118,0.3773592,0,1
206,5,0,20.24852,20.38171,2353.105,32.8366,0.6535053,32.8366,196,291,Basic,Basic,0.55,0.55,0.35,0.35,-0.9100149,2.287169,4.642206,3.365075,-4.187154,1.544276,-0.2374917,0.3149066,0,6
207,5,1,18.72055,18.84517,2535.427,30.25028,0.6613255,30.25028,151,285,Basic,Basic,0.55,0.55,0.35,0.35,5.2604,7.066305,-0.4882572,0.3753844,-3.240566,1.681343,3.246677,0.5437595,0,3
208,5,0,16.25208,16.34884,2898.202,23.56708,0.5918682,23.56708,120,43,Basic,Basic,0.55,0.55,0.35,0.35,4.415978,5.57066,4.595386,3.313009,-0.7505811,2.210385,-2.403916,0.2312433,0,0
209,5,1,15.48159,15.57515,3033.688,41.68729,0.6007135,41.68729,229,140,Ice,Acid,0.55,0.55,0.35,0.35,1.076339,2.76045,7.117846,6.362032,-4.187154,1.544276,0.1214874,0.3326148,0,3
210,5,0,7.848767,7.895675,5650.505,38.17481,0.5941033,38.17481,208,53,Shock,Blaster,0.55,0.55,0.35,0.35,7.358234,12.51152,1.874999,1.127953,0.5356606,2.607945,3.16057,0.5364798,0,6
211,5,1,21.52032,21.64787,2220.217,35.07788,0.58918,35.07788,183,43,Basic,Basic,0.55,0.55,0.35,0.35,-4.715287,2.043261,4.595386,3.313009,-4.923832,1.456206,-0.1105952,0.3210278,0,2
212,5,0,14.42418,14.50928,3241.663,27.23309,0.5865514,27.23309,21,56,Basic,Basic,0.55,0.55,0.35,0.35,-2.066521,2.161883,-1.701589,0.2082015,-3.230074,1.683031,-0.8288468,0.288299,0,4
213,5,1,17.70075,17.82399,2673.689,30.75804,0.6914258,30.75804,253,209,Ice,Basic,0.55,0.55,0.35,0.35,-6.715625,2.01593,0.3819734,0.5683905,-3.414483,1.653934,-0.484885,0.3033974,0,2
214,5,0,16.08116,16.1939,2927.201,17.28209,0.6962001,17.28209,3,232,Basic,Basic,0.55,0.55,0.35,0.35,6.57905,10.23735,0.8570538,0.7099709,4.240381,4.371035,1.393418,0.4056847,0,2
215,5,1,18.93263,19.06234,2508.45,34.04146,0.6804883,34.04146,183,202,Basic,Basic,0.55,0.55,0.35,0.35,-1.349701,2.231018,7.117846,6.362032,-4.187154,1.544276,-0.484885,0.3033974,0,4
216,5,0,22.89036,23.04005,2092.894,17.3503,0.6496787,17.3503,140,85,Ice,Basic,0.55,0.55,0.35,0.35,2.880957,3.794735,3.753709,2.454283,1.469653,2.961716,3.205497,0.5402676,0,0
217,5,1,21.34978,21.49079,2237.159,17.3503,0.6561518,17.3503,159,85,Blaster,Basic,0.55,0.55,0.35,0.35,2.880957,3.794735,3.753709,2.454283,1.469653,2.961716,3.205497,0.5402676,0,4
218,5,0,17.39828,17.51285,2717.646,35.11117,0.6542206,35.11117,47,81,Ice,Basic,0.55,0.55,0.35,0.35,4.675572,5.986626,-3.673334,0.07871009,-4.926741,1.455887,2.843837,0.5104289,0,4
219,5,1,20.06769,20.19889,2373.302,27.54482,0.6495237,27.54482,106,185,Acid,Basic,0.55,0.55,0.35,0.35,0.8427393,2.678897,8.151857,7.457227,-1.153821,2.105003,-1.935303,0.2462997,0,2
220,5,0,17.07062,17.18141,2766.923,40.39969,0.6448627,40.39969,172,67,Ice,Basic,0.55,0.55,0.35,0.35,-6.939916,2.014241,8.151857,7.457227,-0.4748498,2.287496,-1.935303,0.2462997,0,1
221,5,1,16.12086,16.23812,2920.414,32.14108,0.7221401,32.14108,275,151,Basic,Fire,0.55,0.55,0.35,0.35,3.729186,4.64257,-0.4882572,0.3753844,-4.188928,1.544045,-2.403916,0.2312433,0,5
222,5,0,12.79817,12.89059,3623.669,25.11441,0.7169843,25.11441,15,267,Basic,Basic,0.55,0.55,0.35,0.35,5.793638,8.22861,1.175789,0.8225425,-1.625007,1.992367,2.586601,0.4901142,0,1
223,5,1,17.36065,17.48883,2723.215,27.34628,0.7329404,27.34628,173,166,Basic,Laser,0.55,0.55,0.35,0.35,2.303458,3.369269,-3.17489,0.1007627,-3.240566,1.681343,0.1660977,0.334901,0,3
224,5,0,13.61615,13.7166,3420.875,18.04562,0.7323802,18.04562,148,63,Basic,Shock,0.55,0.55,0.35,0.35,2.724525,3.668721,-0.02674866,0.4682531,4.240381,4.371035,0.435127,0.3491007,0,0
225,5,1,17.28236,17.40733,2734.877,30.32804,0.7179499,30.32804,125,246,Basic,Basic,0.55,0.55,0.35,0.35,-2.647943,2.121243,-1.274569,0.2564857,-4.323934,1.526782,-2.685085,0.222911,0,2
226,5,0,19.35044,19.51576,2456.949,15.76091,0.8470893,15.76091,7,56,Ice,Laser,0.55,0.55,0.35,0.35,-2.066521,2.161883,-1.701589,0.2082015,2.78546,3.562646,-0.4722563,0.3039716,0,0
227,5,1,6.899921,6.957994,6329.177,22.62577,0.83462,22.62577,202,208,Shock,Fire,0.55,0.55,0.35,0.35,4.36865,5.498842,7.117846,6.362032,1.714011,3.064037,-1.881387,0.2481303,0,5
228,5,0,19.76326,19.93004,2408.099,8.936015,0.8368134,8.936015,218,195,Shock,Basic,0.55,0.55,0.35,0.35,-1.018038,2.272234,4.595386,3.313009,5.790134,5.383509,-1.767498,0.2520661,0,0
229,5,1,15.5649,15.68728,3018.431,31.47573,0.7801533,31.47573,216,173,Basic,Laser,0.55,0.55,0.35,0.35,5.793638,8.22861,-3.17489,0.1007627,-3.240566,1.681343,-0.3333769,0.3103799,0,4
230,5,0,18.21239,18.35537,2602.487,32.80807,0.7789433,32.80807,60,55,Shock,Basic,0.55,0.55,0.35,0.35,1.989179,3.179552,2.421737,1.431792,-4.923832,1.456206,2.815626,0.5081641,0,2
231,5,1,16.07581,16.20968,2928.119,25.70616,0.8258581,25.70616,295,189,Laser,Ice,0.55,0.55,0.35,0.35,-3.699546,2.071807,1.453873,0.9337853,-2.157133,1.877797,3.494018,0.565136,0,0
232,5,0,15.35728,15.48457,3056.743,14.31512,0.8220613,14.31512,56,8,Shock,Basic,0.55,0.55,0.35,0.35,3.089254,3.976163,-0.1726661,0.4367454,4.240381,4.371035,-1.151253,0.2750609,0,2
233,5,1,19.32551,19.48654,2459.963,25.83956,0.8263648,25.83956,159,77,Basic,Basic,0.55,0.55,0.35,0.35,1.044156,2.748675,4.57317,3.288447,-2.745771,1.765337,-2.483896,0.2288214,0,1
234,5,0,18.38405,18.53675,2579.44,18.78047,0.8237422,18.78047,62,58,Basic,Basic,0.55,0.55,0.35,0.35,-1.312694,2.235292,3.25109,2.01901,2.26937,3.312219,2.613289,0.4921867,0,3
235,5,1,16.08347,16.21734,2926.807,29.96302,0.8255064,29.96302,219,34,Basic,Basic,0.55,0.55,0.35,0.35,5.176855,6.899653,0.4031047,0.5740813,-4.797061,1.47032,1.484497,0.4115704,0,7
236,5,0,16.1568,16.2914,2914.296,29.65395,0.8262098,29.65395,19,173,Basic,Laser,0.55,0.55,0.35,0.35,5.793638,8.22861,-3.17489,0.1007627,-3.240566,1.681343,0.1660977,0.334901,0,2
237,5,1,13.98097,14.0974,3337.569,27.29138,0.8259594,27.29138,203,253,Ice,Basic,0.55,0.55,0.35,0.35,-1.349701,2.231018,0.09279954,0.4956664,-1.43594,2.036251,-0.484885,0.3033974,0,3
238,5,0,18.46971,18.62082,2568.092,17.55019,0.8115351,17.55019,145,82,Fire,Basic,0.55,0.55,0.35,0.35,2.33931,3.392657,0.1285472,0.5041548,3.035918,3.691101,3.580923,0.5728099,0,2
239,5,1,13.09802,13.20691,3546.598,34.7724,0.8244991,34.7724,194,149,Basic,Ice,0.55,0.55,0.35,0.35,4.427894,5.588933,1.617211,1.005259,-1.997029,1.910923,0.9340118,0.3773592,0,4
240,5,0,21.62966,21.81029,2209.49,26.10401,0.8281946,26.10401,40,240,Basic,Basic,0.55,0.55,0.35,0.35,-1.312694,2.235292,3.52605,2.24963,-2.020957,1.905901,-5.311445,0.1657926,0,2
241,5,1,30.60471,30.86113,1582.043,25.9723,0.8308887,25.9723,299,237,Fire,Basic,0.55,0.55,0.35,0.35,-5.050037,2.036604,1.849377,1.115197,-3.240566,1.681343,0.1660977,0.334901,0,0
242,5,0,15.51298,15.64239,3027.921,28.65644,0.8273244,28.65644,56,240,Basic,Basic,0.55,0.55,0.35,0.35,-1.312694,2.235292,3.52605,2.24963,-2.020957,1.905901,-0.4722563,0.3039716,0,2
243,5,1,15.72503,15.85544,2989.531,22.24575,0.8225381,22.24575,33,221,Fire,Basic,0.55,0.55,0.35,0.35,-0.4694406,2.356927,1.890544,1.135755,-1.153821,2.105003,-1.935303,0.2462997,0,3
244,5,0,17.23706,17.37576,2741.67,29.81025,0.7982135,29.81025,35,90,Basic,Basic,0.55,0.55,0.35,0.35,-4.715287,2.043261,-0.3729733,0.3967743,-4.923832,1.456206,2.613289,0.4921867,0,5
245,5,1,23.12191,23.30837,2072.804,29.76252,0.7999778,29.76252,86,47,Laser,Fire,0.55,0.55,0.35,0.35,-1.349701,2.231018,4.401167,3.101504,-4.926741,1.455887,2.843837,0.5104289,0,2
246,5,0,17.15853,17.29795,2753.527,15.16401,0.8059859,15.16401,33,148,Basic,Basic,0.55,0.55,0.35,0.35,3.570142,4.460446,-0.1359322,0.4444814,4.240381,4.371035,0.6300898,0.3598412,0,1
247,5,1,6.329618,6.380642,6821.638,33.47319,0.7996798,33.47319,237,279,Fire,Laser,0.55,0.55,0.35,0.35,1.145619,2.786411,3.575871,2.29336,-2.987256,1.723202,-3.19857,0.2089527,0,4
248,5,0,13.94268,14.05869,3346.12,23.86006,0.8251965,23.86006,73,23,Basic,Basic,0.55,0.55,0.35,0.35,-5.636317,2.027313,2.46138,1.456282,-1.153821,2.105003,-2.033172,0.2430298,0,1
249,5,1,16.19009,16.32522,2908.653,23.95837,0.8277833,23.95837,117,102,Basic,Basic,0.55,0.55,0.35,0.35,1.451838,2.911779,1.404116,0.9129354,-1.470915,2.028003,-0.9061886,0.2850443,0,0
250,5,0,12.91225,13.01982,3593.955,35.14722,0.8262038,35.14722,27,16,Basic,Laser,0.55,0.55,0.35,0.35,-3.866318,2.066077,1.787514,1.084915,-4.516252,1.503091,-2.033172,0.2430298,0,3
251,5,1,18.54283,18.69367,2558.483,30.39687,0.806874,30.39687,180,3,Acid,Basic,0.55,0.55,0.35,0.35,3.070894,3.95952,0.9741728,0.7495783,-4.501445,1.504878,1.82742,0.4345492,0,2
252,5,0,17.6557,17.79841,2680.146,21.38877,0.8018076,21.38877,81,140,Basic,Acid,0.55,0.55,0.35,0.35,1.076339,2.76045,7.117846,6.362032,-0.2847019,2.343162,0.1214874,0.3326148,0,2
253,5,1,11.95178,12.05082,3860.472,31.62153,0.821799,31.62153,19,214,Basic,Ice,0.55,0.55,0.35,0.35,2.188076,3.296491,-3.760562,0.07537633,-2.322507,1.844748,-1.425979,0.2644468,0,3
254,5,0,8.99935,9.073599,5000.325,21.95625,0.8183002,21.95625,133,80,Ice,Basic,0.55,0.55,0.35,0.35,3.725244,4.637916,0.1498076,0.5092682,4.240381,4.371035,0.7982093,0.3694135,0,4
255,5,1,26.87788,27.09611,1793.537,21.88653,0.8054078,21.88653,171,191,Basic,Basic,0.55,0.55,0.35,0.35,0.8427393,2.678897,8.151857,7.457227,-1.153821,2.105003,-1.935303,0.2462997,0,0
256,5,0,13.8426,13.95386,3368.681,34.23232,0.7973313,34.23232,232,48,Basic,Fire,0.55,0.55,0.35,0.35,-4.715287,2.043261,5.320945,4.159243,-7.034107,1.273441,-0.1796927,0.3176762,0,4
257,5,1,19.68487,19.84305,2417.226,26.58624,0.7971883,26.58624,173,271,Ice,Basic,0.55,0.55,0.35,0.35,-1.312694,2.235292,3.52605,2.24963,-2.745771,1.765337,-0.7931038,0.2898203,0,2
258,5,0,17.53213,17.67482,2698.018,24.87508,0.807327,24.87508,126,31,Basic,Basic,0.55,0.55,0.35,0.35,2.506475,3.506743,1.433503,0.9251986,-1.153821,2.105003,-0.5223511,0.3017025,0,3
259,5,1,15.94115,16.06874,2951.393,37.53127,0.7940054,37.53127,177,27,Fire,Blaster,0.55,0.55,0.35,0.35,6.877948,11.08275,-3.760562,0.07537633,-2.636448,1.785155,-0.6455908,0.2962148,0,5
260,5,0,21.14089,21.31399,2258.265,26.00391,0.8121371,26.00391,154,77,Basic,Basic,0.55,0.55,0.35,0.35,1.145619,2.786411,5.117008,3.913846,-2.745771,1.765337,-2.483896,0.2288214,0,1
261,5,1,27.72981,27.95246,1740.353,20.87549,0.7965326,20.87549,225,211,Basic,Fire,0.55,0.55,0.35,0.35,-2.971039,2.103231,1.803755,1.092794,-1.698453,1.97578,-0.1105952,0.3210278,0,0
262,5,0,15.96085,16.08892,2947.966,25.5275,0.796026,25.5275,82,175,Basic,Basic,0.55,0.55,0.35,0.35,5.176855,6.899653,0.1285472,0.5041548,-0.3141615,2.334402,1.580729,0.4178878,0,1
263,5,1,18.10042,18.24585,2617.744,23.98007,0.797081,23.98007,8,115,Shock,Ice,0.55,0.55,0.35,0.35,1.483695,2.925876,0.8321379,0.7017979,-0.6903589,2.226869,-2.370124,0.2322793,0,2
264,5,0,8.708587,8.768615,5150.08,15.55854,0.6845772,15.55854,240,138,Basic,Basic,0.55,0.55,0.35,0.35,-1.312694,2.235292,3.25524,2.022356,4.736269,4.679532,2.934303,0.5177529,0,2
265,5,1,20.15609,20.29426,2363.385,26.63278,0.6808281,26.63278,168,159,Basic,Ice,0.55,0.55,0.35,0.35,-0.9842827,2.276817,4.57317,3.288447,-2.798539,1.755939,0.4142033,0.3479707,0,3
266,5,0,18.23606,18.36381,2599.285,23.7429,0.6956756,23.7429,52,186,Basic,Basic,0.55,0.55,0.35,0.35,2.303458,3.369269,-3.012408,0.1091974,-2.322507,1.844748,-1.425979,0.2644468,0,0
267,5,1,20.0059,20.16267,2380.284,26.04165,0.7775307,26.04165,281,42,Basic,Basic,0.55,0.55,0.35,0.35,0.4322006,2.555713,5.117008,3.913846,-2.254847,1.858129,-1.651228,0.2561825,0,1
268,5,0,3.322527,3.348118,11567.31,14.54332,0.7643282,14.54332,82,92,Basic,Blaster,0.55,0.55,0.35,0.35,-1.018038,2.272234,-0.7222842,0.3353219,5.983137,5.518605,1.097971,0.38721,0,7
269,5,1,15.94476,16.06761,2950.765,16.89971,0.7646203,16.89971,18,156,Basic,Basic,0.55,0.55,0.35,0.35,1.258818,2.830683,3.903172,2.595298,1.636348,3.031066,-2.685085,0.222911,0,3
270,5,0,21.47569,21.64126,2224.626,24.5354,0.7650673,24.5354,28,128,Basic,Ice,0.55,0.55,0.35,0.35,-0.6215486,2.331134,3.926102,2.617391,-2.401568,1.829358,0.9340118,0.3773592,0,2
271,5,1,10.86411,10.93059,4214.391,27.85969,0.608176,27.85969,47,245,Basic,Basic,0.55,0.55,0.35,0.35,1.109522,2.772779,1.363481,0.8962196,-1.961702,1.918386,-0.59268,0.2985545,0,2
272,5,0,15.13082,15.22296,3099.656,10.38469,0.6052315,10.38469,123,230,Blaster,Basic,0.55,0.55,0.35,0.35,-0.7639554,2.308657,-0.3729733,0.3967743,7.591527,6.693912,0.1660977,0.334901,0,3
273,5,1,13.75717,13.8422,3388.184,39.7507,0.6142855,39.7507,165,27,Fire,Basic,0.55,0.55,0.35,0.35,6.877948,11.08275,-2.262273,0.1581061,-1.794597,1.954448,-0.6455908,0.2962148,0,5
274,5,0,22.86059,23.00001,2095.505,26.44752,0.6061494,26.44752,22,273,Ice,Blaster,0.55,0.55,0.35,0.35,1.97277,3.170365,-0.1340434,0.4448827,-4.187154,1.544276,1.742494,0.4287372,0,2
275,5,1,24.60135,24.74921,1953.022,32.75753,0.5974293,32.75753,227,111,Basic,Blaster,0.55,0.55,0.35,0.35,3.070894,3.95952,1.849377,1.115197,-4.501445,1.504878,2.044406,0.4497655,0,3
276,5,0,16.12501,16.24931,2919.706,15.72764,0.7649422,15.72764,8,168,Basic,Basic,0.55,0.55,0.35,0.35,-0.9842827,2.276817,0.7187306,0.6656859,2.990554,3.667499,0.4142033,0.3479707,0,1
277,5,1,11.03161,11.11572,4155.721,29.87089,0.7567286,29.87089,42,59,Basic,Basic,0.55,0.55,0.35,0.35,1.483695,2.925876,2.421737,1.431792,-5.014737,1.446337,-0.1796927,0.3176762,0,6
278,5,0,21.79505,21.96231,2193.458,26.51136,0.7615924,26.51136,8,75,Ice,Basic,0.55,0.55,0.35,0.35,2.2146,3.31289,-0.8249384,0.3190804,-2.745771,1.765337,2.340586,0.4713924,0,3
279,5,1,32.20178,32.41119,1505.943,71.20061,0.6461143,71.20061,124,33,Basic,Basic,0.55,0.55,0.35,0.35,9.683251,19.47019,0.9349217,0.7360832,-3.957448,1.574905,4.792431,0.6882797,5.048878,7
280,5,0,16.51864,16.62696,2854.103,22.37736,0.6514549,22.37736,84,175,Basic,Basic,0.55,0.55,0.35,0.35,5.176855,6.899653,-1.719314,0.2064024,-0.3141615,2.334402,1.580729,0.4178878,0,0
281,5,1,12.34324,12.43913,3747.217,28.66619,0.7709265,28.66619,140,111,Ice,Blaster,0.55,0.55,0.35,0.35,3.070894,3.95952,1.849377,1.115197,-4.501445,1.504878,0.1214874,0.3326148,0,1
282,5,0,20.77236,20.93024,2296.49,25.13707,0.7543147,25.13707,158,91,Basic,Basic,0.55,0.55,0.35,0.35,0.1225352,2.477523,0.5406809,0.6124573,-2.319229,1.845392,6.147391,0.8338528,0,3
283,5,1,21.83469,22.00381,2189.651,26.19594,0.7685661,26.19594,181,237,Acid,Blaster,0.55,0.55,0.35,0.35,-5.050037,2.036604,1.849377,1.115197,-3.240566,1.681343,0.1660977,0.334901,0,0
284,5,0,5.049101,5.087448,8265.691,15.32696,0.7537603,15.32696,79,92,Laser,Blaster,0.55,0.55,0.35,0.35,-1.018038,2.272234,-0.7222842,0.3353219,5.790134,5.383509,1.097971,0.38721,0,5
285,5,1,21.25754,21.41944,2246.43,25.28333,0.7558286,25.28333,28,143,Fire,Acid,0.55,0.55,0.35,0.35,-1.027118,2.271015,1.482886,0.9461393,-2.745771,1.765337,-2.471198,0.2292031,0,1
286,5,0,9.119422,9.196111,4940.994,25.28783,0.8339286,25.28783,57,38,Blaster,Basic,0.55,0.55,0.35,0.35,-1.19307,2.24965,4.671554,3.397916,0.4079937,2.564018,-2.80269,0.219574,0,6
287,5,1,31.25616,31.52076,1550.091,23.85428,0.839442,23.85428,65,150,Basic,Basic,0.55,0.55,0.35,0.35,-2.635366,2.122004,-1.274569,0.2564857,-4.923832,1.456206,0.2155938,0.3374602,0,1
288,5,0,11.85583,11.94826,3889.284,27.46205,0.7735729,27.46205,52,28,Basic,Basic,0.55,0.55,0.35,0.35,2.303458,3.369269,0.3819734,0.5683905,-3.833349,1.592127,-0.2374917,0.3149066,0,2
289,5,1,11.42681,11.52239,4023.558,25.85473,0.8295238,25.85473,68,185,Acid,Basic,0.55,0.55,0.35,0.35,-1.312694,2.235292,8.151857,7.457227,-1.153821,2.105003,-1.935303,0.2462997,0,2
290,5,0,11.71753,11.81709,3931.58,20.6862,0.8424819,20.6862,237,235,Shock,Basic,0.55,0.55,0.35,0.35,-0.0230776,2.444588,0.1312481,0.5048016,2.159489,3.261373,0.709851,0.3643464,0,1
291,5,1,23.06437,23.26282,2077.76,33.00943,0.8530498,33.00943,141,47,Ice,Basic,0.55,0.55,0.35,0.35,-1.349701,2.231018,6.21821,5.272492,-4.926741,1.455887,2.843837,0.5104289,0,0
292,5,0,12.40196,12.5064,3730.797,23.13502,0.835079,23.13502,183,94,Basic,Basic,0.55,0.55,0.35,0.35,-0.2256628,2.40245,1.433503,0.9251986,-2.344373,1.840466,-1.242041,0.2714869,0,1
293,5,1,10.15437,10.24041,4482.549,32.14881,0.8401752,32.14881,165,157,Basic,Basic,0.55,0.55,0.35,0.35,-0.1515028,2.417399,4.595901,3.313579,-1.794597,1.954448,-0.5223511,0.3017025,0,5
294,5,0,14.88442,15.01135,3147.739,25.45589,0.8455753,25.45589,191,165,Basic,Basic,0.55,0.55,0.35,0.35,-0.2256628,2.40245,2.870823,1.729892,-1.794597,1.954448,-0.5223511,0.3017025,0,1
295,5,1,14.80991,14.93567,3162.573,25.54877,0.8420229,25.54877,0,128,Basic,Acid,0.55,0.55,0.35,0.35,-6.899863,2.014529,3.926102,2.617391,-2.401568,1.829358,0.9340118,0.3773592,0,3
296,5,0,22.6106,22.8033,2117.693,27.37305,0.845027,27.37305,195,215,Laser,Basic,0.55,0.55,0.35,0.35,4.102141,5.116754,4.330529,3.026447,-4.501445,1.504878,-2.989155,0.2144559,0,1
297,5,1,8.45068,8.522764,5290.625,21.42638,0.8457899,21.42638,20,182,Basic,Basic,0.55,0.55,0.35,0.35,1.281169,2.839705,-0.1628926,0.438791,2.434653,3.390334,2.06433,0.4511892,0,1
298,5,0,15.01371,15.14203,3122.325,27.75297,0.8474708,27.75297,257,67,Ice,Basic,0.55,0.55,0.35,0.35,-6.939916,2.014241,8.151857,7.457227,-1.153821,2.105003,-1.935303,0.2462997,0,0
299,5,1,13.76326,13.87957,3386.786,21.6106,0.8380175,21.6106,191,190,Basic,Basic,0.55,0.55,0.35,0.35,0.8427393,2.678897,-3.03577,0.1079429,-1.153821,2.105003,0.327248,0.3433212,0,4
0,6,0,30.90039,31.14068,1567.379,17.27583,0.7716238,17.27583,139,156,Basic,Basic,0.55,0.55,0.35,0.35,0.1844067,2.492231,0.7187306,0.6656859,-3.240566,1.681343,1.716116,0.4269482,0,0
1,6,1,30.94884,31.1904,1565.002,17.94969,0.774473,17.94969,111,69,Basic,Basic,0.55,0.55,0.35,0.35,0.3149926,2.524746,0.8570538,0.7099709,-3.240566,1.681343,0.1660977,0.334901,0,0
2,6,0,25.68488,25.88392,1873.72,16.06139,0.7689536,16.06139,210,0,Shock,Blaster,0.55,0.55,0.35,0.35,1.258818,2.830683,-1.274569,0.2564857,-2.235038,1.862083,-2.471198,0.2292031,0,1
